"Year","Block","Plot","FunctionalDiversity","GrassType","Species","PAV_Infection","fg_richness"
"2022",2,10,"G","C3","Lolium multiflorum",0,1
"2022",2,10,"G","C3","Lolium multiflorum",0,1
"2022",2,10,"G","C3","Lolium multiflorum",0,1
"2022",2,10,"G","C3","Lolium multiflorum",0,1
"2022",2,10,"G","C3","Lolium multiflorum",0,1
"2022",2,10,"G","C3","Lolium multiflorum",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,10,"G","C3","Secale cereale",0,1
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",1,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Echinochloa crusgalli",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",1,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Panicum miliaceum",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,11,"GLF","C4","Setaria italica",1,3
"2022",2,11,"GLF","C4","Setaria italica",0,3
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",0,2
"2022",2,12,"GF","C4","Echinochloa crusgalli",1,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Panicum miliaceum",1,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Panicum miliaceum",1,2
"2022",2,12,"GF","C4","Panicum miliaceum",1,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Panicum miliaceum",0,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",1,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",1,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",0,2
"2022",2,12,"GF","C4","Setaria italica",1,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",1,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Avena fatua",1,2
"2022",2,13,"GL","C3","Avena fatua",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",1,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Lolium multiflorum",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",1,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,13,"GL","C3","Secale cereale",0,2
"2022",2,14,"GLF","C3","Avena fatua",1,3
"2022",2,14,"GLF","C3","Avena fatua",1,3
"2022",2,14,"GLF","C3","Avena fatua",0,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Avena fatua",NA,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Lolium multiflorum",0,3
"2022",2,14,"GLF","C3","Secale cereale",0,3
"2022",2,14,"GLF","C3","Secale cereale",0,3
"2022",2,14,"GLF","C3","Secale cereale",0,3
"2022",2,14,"GLF","C3","Secale cereale",1,3
"2022",2,14,"GLF","C3","Secale cereale",1,3
"2022",2,14,"GLF","C3","Secale cereale",0,3
"2022",2,14,"GLF","C3","Secale cereale",1,3
"2022",2,14,"GLF","C3","Secale cereale",0,3
"2022",2,14,"GLF","C3","Secale cereale",1,3
"2022",2,14,"GLF","C3","Secale cereale",1,3
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Echinochloa crusgalli",1,1
"2022",2,15,"G","C4","Echinochloa crusgalli",1,1
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Echinochloa crusgalli",1,1
"2022",2,15,"G","C4","Echinochloa crusgalli",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",1,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Panicum miliaceum",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,15,"G","C4","Setaria italica",1,1
"2022",2,15,"G","C4","Setaria italica",0,1
"2022",2,16,"GF","C3","Avena fatua",1,2
"2022",2,16,"GF","C3","Avena fatua",0,2
"2022",2,16,"GF","C3","Avena fatua",0,2
"2022",2,16,"GF","C3","Avena fatua",1,2
"2022",2,16,"GF","C3","Avena fatua",0,2
"2022",2,16,"GF","C3","Avena fatua",0,2
"2022",2,16,"GF","C3","Avena fatua",1,2
"2022",2,16,"GF","C3","Avena fatua",1,2
"2022",2,16,"GF","C3","Avena fatua",0,2
"2022",2,16,"GF","C3","Avena fatua",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Lolium multiflorum",0,2
"2022",2,16,"GF","C3","Secale cereale",0,2
"2022",2,16,"GF","C3","Secale cereale",1,2
"2022",2,16,"GF","C3","Secale cereale",1,2
"2022",2,16,"GF","C3","Secale cereale",1,2
"2022",2,16,"GF","C3","Secale cereale",0,2
"2022",2,16,"GF","C3","Secale cereale",1,2
"2022",2,16,"GF","C3","Secale cereale",0,2
"2022",2,16,"GF","C3","Secale cereale",0,2
"2022",2,16,"GF","C3","Secale cereale",1,2
"2022",2,16,"GF","C3","Secale cereale",1,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",1,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",1,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",0,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",1,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",0,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",0,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",1,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",0,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",0,2
"2022",3,17,"GF","C4","Echinochloa crusgalli",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Panicum miliaceum",0,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",1,2
"2022",3,17,"GF","C4","Setaria italica",0,2
"2022",3,17,"GF","C4","Setaria italica",0,2
"2022",3,18,"GLF","C3","Avena fatua",1,3
"2022",3,18,"GLF","C3","Avena fatua",0,3
"2022",3,18,"GLF","C3","Avena fatua",0,3
"2022",3,18,"GLF","C3","Avena fatua",1,3
"2022",3,18,"GLF","C3","Avena fatua",1,3
"2022",3,18,"GLF","C3","Avena fatua",1,3
"2022",3,18,"GLF","C3","Avena fatua",0,3
"2022",3,18,"GLF","C3","Avena fatua",0,3
"2022",3,18,"GLF","C3","Avena fatua",1,3
"2022",3,18,"GLF","C3","Avena fatua",1,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Lolium multiflorum",0,3
"2022",3,18,"GLF","C3","Secale cereale",0,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",0,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,18,"GLF","C3","Secale cereale",1,3
"2022",3,19,"G","C3","Avena fatua",0,1
"2022",3,19,"G","C3","Avena fatua",0,1
"2022",3,19,"G","C3","Avena fatua",1,1
"2022",3,19,"G","C3","Avena fatua",0,1
"2022",3,19,"G","C3","Avena fatua",1,1
"2022",3,19,"G","C3","Avena fatua",0,1
"2022",3,19,"G","C3","Avena fatua",0,1
"2022",3,19,"G","C3","Avena fatua",1,1
"2022",3,19,"G","C3","Avena fatua",0,1
"2022",3,19,"G","C3","Avena fatua",1,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Lolium multiflorum",0,1
"2022",3,19,"G","C3","Secale cereale",1,1
"2022",3,19,"G","C3","Secale cereale",0,1
"2022",3,19,"G","C3","Secale cereale",1,1
"2022",3,19,"G","C3","Secale cereale",0,1
"2022",3,19,"G","C3","Secale cereale",0,1
"2022",3,19,"G","C3","Secale cereale",1,1
"2022",3,19,"G","C3","Secale cereale",1,1
"2022",3,19,"G","C3","Secale cereale",0,1
"2022",3,19,"G","C3","Secale cereale",1,1
"2022",3,19,"G","C3","Secale cereale",0,1
"2022",3,20,"GLF","C4","Echinochloa crusgalli",1,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",0,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",0,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",1,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",1,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",1,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",0,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",0,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",0,3
"2022",3,20,"GLF","C4","Echinochloa crusgalli",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",1,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",1,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Panicum miliaceum",0,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,20,"GLF","C4","Setaria italica",1,3
"2022",3,20,"GLF","C4","Setaria italica",1,3
"2022",3,20,"GLF","C4","Setaria italica",1,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,20,"GLF","C4","Setaria italica",0,3
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Avena fatua",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Lolium multiflorum",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,21,"GF","C3","Secale cereale",0,2
"2022",3,22,"GL","C3","Avena fatua",0,2
"2022",3,22,"GL","C3","Avena fatua",0,2
"2022",3,22,"GL","C3","Avena fatua",0,2
"2022",3,22,"GL","C3","Avena fatua",0,2
"2022",3,22,"GL","C3","Avena fatua",0,2
"2022",3,22,"GL","C3","Avena fatua",1,2
"2022",3,22,"GL","C3","Avena fatua",1,2
"2022",3,22,"GL","C3","Avena fatua",1,2
"2022",3,22,"GL","C3","Avena fatua",1,2
"2022",3,22,"GL","C3","Avena fatua",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",1,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",1,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Lolium multiflorum",0,2
"2022",3,22,"GL","C3","Secale cereale",0,2
"2022",3,22,"GL","C3","Secale cereale",0,2
"2022",3,22,"GL","C3","Secale cereale",1,2
"2022",3,22,"GL","C3","Secale cereale",1,2
"2022",3,22,"GL","C3","Secale cereale",0,2
"2022",3,22,"GL","C3","Secale cereale",1,2
"2022",3,22,"GL","C3","Secale cereale",1,2
"2022",3,22,"GL","C3","Secale cereale",0,2
"2022",3,22,"GL","C3","Secale cereale",0,2
"2022",3,22,"GL","C3","Secale cereale",0,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",1,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",1,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",1,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",1,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",0,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",0,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",0,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",0,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",0,2
"2022",3,23,"GL","C4","Echinochloa crusgalli",1,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",1,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Panicum miliaceum",0,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",0,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",0,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,23,"GL","C4","Setaria italica",1,2
"2022",3,24,"G","C4","Echinochloa crusgalli",1,1
"2022",3,24,"G","C4","Echinochloa crusgalli",0,1
"2022",3,24,"G","C4","Echinochloa crusgalli",1,1
"2022",3,24,"G","C4","Echinochloa crusgalli",0,1
"2022",3,24,"G","C4","Echinochloa crusgalli",0,1
"2022",3,24,"G","C4","Echinochloa crusgalli",0,1
"2022",3,24,"G","C4","Echinochloa crusgalli",0,1
"2022",3,24,"G","C4","Echinochloa crusgalli",1,1
"2022",3,24,"G","C4","Echinochloa crusgalli",1,1
"2022",3,24,"G","C4","Echinochloa crusgalli",1,1
"2022",3,24,"G","C4","Panicum miliaceum",1,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Panicum miliaceum",1,1
"2022",3,24,"G","C4","Panicum miliaceum",0,1
"2022",3,24,"G","C4","Setaria italica",1,1
"2022",3,24,"G","C4","Setaria italica",1,1
"2022",3,24,"G","C4","Setaria italica",1,1
"2022",3,24,"G","C4","Setaria italica",0,1
"2022",3,24,"G","C4","Setaria italica",0,1
"2022",3,24,"G","C4","Setaria italica",0,1
"2022",3,24,"G","C4","Setaria italica",1,1
"2022",3,24,"G","C4","Setaria italica",0,1
"2022",3,24,"G","C4","Setaria italica",1,1
"2022",3,24,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",0,1
"2022",4,25,"G","C4","Echinochloa crusgalli",0,1
"2022",4,25,"G","C4","Echinochloa crusgalli",0,1
"2022",4,25,"G","C4","Echinochloa crusgalli",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",1,1
"2022",4,25,"G","C4","Echinochloa crusgalli",0,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Panicum miliaceum",1,1
"2022",4,25,"G","C4","Panicum miliaceum",1,1
"2022",4,25,"G","C4","Panicum miliaceum",1,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Panicum miliaceum",0,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",0,1
"2022",4,25,"G","C4","Setaria italica",1,1
"2022",4,25,"G","C4","Setaria italica",0,1
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",0,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",0,3
"2022",4,26,"GLF","C4","Echinochloa crusgalli",1,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",1,3
"2022",4,26,"GLF","C4","Panicum miliaceum",1,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Panicum miliaceum",0,3
"2022",4,26,"GLF","C4","Setaria italica",0,3
"2022",4,26,"GLF","C4","Setaria italica",0,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",1,3
"2022",4,26,"GLF","C4","Setaria italica",0,3
"2022",4,27,"GLF","C3","Avena fatua",1,3
"2022",4,27,"GLF","C3","Avena fatua",1,3
"2022",4,27,"GLF","C3","Avena fatua",0,3
